Project,Package,Class,Method,Smell,Description,File
jimfs,com.google.common.jimfs,UnixAttributeProviderTest,testSet,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/UnixAttributeProviderTest.java
jimfs,com.google.common.jimfs,BasicAttributeProviderTest,testInitialAttributes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicAttributeProviderTest.java
jimfs,com.google.common.jimfs,BasicAttributeProviderTest,testSet,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicAttributeProviderTest.java
jimfs,com.google.common.jimfs,BasicAttributeProviderTest,testSetOnCreate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicAttributeProviderTest.java
jimfs,com.google.common.jimfs,BasicAttributeProviderTest,testView,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicAttributeProviderTest.java
jimfs,com.google.common.jimfs,BasicAttributeProviderTest,testAttributes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicAttributeProviderTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testBasicProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testPathCreation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testToString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testHash_usingDisplayForm,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testHash_usingCanonicalForm,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testCompareTo_usingDisplayForm,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testCompareTo_usingCanonicalForm,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testPathMatcher,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testPathMatcher_usingCanonicalForm_usesCanonicalNormalizations,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,PathServiceTest,testPathMatcher_usingDisplayForm_usesDisplayNormalizations,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathServiceTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testIsOpen,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testNow,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_callsOnCloseRunnable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_multipleTimesDoNothing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_registeredResourceIsClosed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_unregisteredResourceIsNotClosed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_multipleRegisteredResourcesAreClosed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,FileSystemStateTest,testClose_resourcesThatThrowOnClose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testBasicProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testParsePath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testToString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testToUri,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testToUri_escaping,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PathTypeTest,testUriRoundTrips,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java
jimfs,com.google.common.jimfs,PollingWatchServiceTest,testNewWatcher,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PollingWatchServiceTest.java
jimfs,com.google.common.jimfs,PollingWatchServiceTest,testRegister,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PollingWatchServiceTest.java
jimfs,com.google.common.jimfs,PollingWatchServiceTest,testCancellingLastKeyStopsPolling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PollingWatchServiceTest.java
jimfs,com.google.common.jimfs,PollingWatchServiceTest,testCloseCancelsAllKeysAndStopsPolling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PollingWatchServiceTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testDefaultUnixConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemForDefaultUnixConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testDefaultOsXConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemForDefaultOsXConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testDefaultWindowsConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemForDefaultWindowsConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testBuilder,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemForCustomConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testToBuilder,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testSettingRootsUnsupportedByPathType,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testSettingWorkingDirectoryWithRelativePath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testSettingNormalizationWhenNormalizationAlreadySet,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemWithDefaultWatchService,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,ConfigurationTest,testFileSystemWithCustomWatchServicePollingInterval,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannelTest,testAsyncChannel,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsAsynchronousFileChannelTest.java
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannelTest,testClosedChannel,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsAsynchronousFileChannelTest.java
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannelTest,testAsyncClose_write,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsAsynchronousFileChannelTest.java
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannelTest,testAsyncClose_read,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsAsynchronousFileChannelTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testInitialSettings_basic,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testInitialSettings_fromConfiguration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testAllocate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testFree_noCaching,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testFree_fullCaching,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testFree_partialCaching,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testAllocateFromCache_fullAllocationFromCache,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testAllocateFromCache_partialAllocationFromCache,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,HeapDiskTest,testFullDisk_doesNotAllocatePartiallyWhenTooManyBlocksRequested,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testFileSystem,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testFileStore,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_resolve,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_normalize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_relativize,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_startsWith_endsWith,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_toAbsolutePath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_toRealPath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_toUri,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPaths_getFromUri,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPathMatchers_regex,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPathMatchers_glob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testPathMatchers_invalid,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testNewFileSystem_hasRootAndWorkingDirectory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateDirectory_absolute,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_absolute,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateSymbolicLink_absolute,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateLink_absolute,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateDirectory_relative,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_relative,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateSymbolicLink_relative,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateLink_relative,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_existing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_parentDoesNotExist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_parentIsNotDirectory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_nonDirectoryHigherInPath,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,testCreateFile_parentSymlinkDoesNotExist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java
