Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jimfs,com.google.common.jimfs,FileSystemStateTest,6,0,9,9,99,13,0,0,0.0,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java,36
jimfs,com.google.common.jimfs,FileSystemStateTest.TestCloseable,1,0,0,0,6,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java,147
jimfs,com.google.common.jimfs,FileSystemStateTest.TestRunnable,1,0,0,0,6,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java,157
jimfs,com.google.common.jimfs,FileSystemStateTest.ThrowsOnClose,1,0,0,0,10,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileSystemStateTest.java,166
jimfs,com.google.common.jimfs,PathTypeTest,2,0,8,6,98,8,0,0,0.25,0,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java,30
jimfs,com.google.common.jimfs,PathTypeTest.FakePathType,0,0,0,0,39,0,0,1,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTypeTest.java,110
jimfs,com.google.common.jimfs,PollingWatchServiceTest,2,0,14,10,111,15,0,0,0.0,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PollingWatchServiceTest.java,47
jimfs,com.google.common.jimfs,ConfigurationTest,0,0,19,16,190,19,0,0,-1.0,0,11,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/ConfigurationTest.java,45
jimfs,com.google.common.jimfs,AbstractPathMatcherTest,2,0,32,27,152,33,1,0,0.9375,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/AbstractPathMatcherTest.java,39
jimfs,com.google.common.jimfs,AbstractPathMatcherTest.PatternAsserter,2,0,0,0,28,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/AbstractPathMatcherTest.java,76
jimfs,com.google.common.jimfs,PathTester,4,0,13,6,120,28,0,0,0.0,1,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathTester.java,35
jimfs,com.google.common.jimfs,JimfsAsynchronousFileChannelTest,0,0,13,6,147,14,0,0,-1.0,0,4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsAsynchronousFileChannelTest.java,52
jimfs,com.google.common.jimfs,HeapDiskTest,2,0,11,11,124,16,0,0,0.2727272727272727,0,4,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/HeapDiskTest.java,30
jimfs,com.google.common.jimfs,JimfsUnixLikeFileSystemTest,1,0,102,101,1181,113,0,1,0.9803921568627451,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/JimfsUnixLikeFileSystemTest.java,98
jimfs,com.google.common.jimfs,BasicFileAttribute,2,0,3,3,17,3,0,0,0.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/BasicFileAttribute.java,23
jimfs,com.google.common.jimfs,PathNormalizationTest,5,0,22,18,214,45,0,0,0.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathNormalizationTest.java,34
jimfs,com.google.common.jimfs,TestAttributes,0,0,3,0,8,3,1,0,-1.0,3,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/TestAttributes.java,21
jimfs,com.google.common.jimfs,AbstractWatchServiceTest,1,0,9,9,124,11,0,0,0.0,0,2,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/AbstractWatchServiceTest.java,45
jimfs,com.google.common.jimfs,AbstractWatchServiceTest.StubWatchable,0,0,0,0,11,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/AbstractWatchServiceTest.java,223
jimfs,com.google.common.jimfs,FileFactoryTest,2,0,4,3,46,4,0,0,0.0,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/FileFactoryTest.java,26
jimfs,com.google.common.jimfs,NameTest,0,0,1,1,12,1,0,0,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/NameTest.java,25
jimfs,com.google.common.jimfs,PathSubject,5,0,36,34,355,63,0,0,0.19444444444444445,2,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathSubject.java,42
jimfs,com.google.common.jimfs,PathSubject.PathSubjectFactory,0,0,0,0,5,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathSubject.java,416
jimfs,com.google.common.jimfs,PathSubject.Attribute,0,0,0,0,17,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/test/java/com/google/common/jimfs/PathSubject.java,424
