Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
commons-lang,org.apache.commons.lang3,ValidateTest.WithComparable,2,0,0,0,46,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,50
commons-lang,org.apache.commons.lang3,ValidateTest.WithMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,53
commons-lang,org.apache.commons.lang3,ValidateTest.WithoutMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,89
commons-lang,org.apache.commons.lang3,ValidateTest.WithDouble,2,0,0,0,46,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,131
commons-lang,org.apache.commons.lang3,ValidateTest.WithMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,134
commons-lang,org.apache.commons.lang3,ValidateTest.WithoutMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,170
commons-lang,org.apache.commons.lang3,ValidateTest.WithLong,2,0,0,0,46,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,212
commons-lang,org.apache.commons.lang3,ValidateTest.WithMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,215
commons-lang,org.apache.commons.lang3,ValidateTest.WithoutMessage,0,0,0,0,21,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,251
commons-lang,org.apache.commons.lang3,ValidateTest.Finite,0,0,0,0,36,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,294
