Project,Package,Class,Method,Smell,Description,Method start line no,File
gson,com.example,Main,testJsonAdapterAnnotation,Magic Number,The method contains a magic number: 2,263,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testJsonAdapterAnnotation,Magic Number,The method contains a magic number: 3,263,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testJsonAdapterAnnotation,Magic Number,The method contains a magic number: 4,263,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testGenericClasses,Long Statement,The length of the statement "TestExecutor.run(outputConsumer`"Read: Generic TypeToken"`() -> gson.fromJson("{\"t\": 1}"`new TypeToken<GenericClass<DummyClass>>(){" is 133.,277,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testGenericClasses,Long Statement,The length of the statement "TestExecutor.run(outputConsumer`"Read: Using Generic"`() -> fromJson(gson`"{\"g\": {\"t\": 1}}"`UsingGenericClass.class).toString());" is 133.,277,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testGenericClasses,Long Statement,The length of the statement "TestExecutor.run(outputConsumer`"Read: Using Generic TypeToken"`() -> gson.fromJson("{\"g\": {\"t\": 1}}"`new TypeToken<GenericUsingGenericClass<DummyClass>>(){" is 160.,277,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.example,Main,testDeserializingInterfaceImpl,Long Statement,The length of the statement "List<? extends InterfaceWithImplementation> list=gson.fromJson("[{\"s\": \"value\"}]"`new TypeToken<List<InterfaceWithImplementation.Implementation>>(){" is 152.,296,/data/henrique/multiagent_refactoring/project/data/repositories/gson/test-shrinker/src/main/java/com/example/Main.java
gson,com.google.gson.protobuf,ProtoTypeAdapter,ProtoTypeAdapter,Long Parameter List,The method has 6 parameters. ,239,/data/henrique/multiagent_refactoring/project/data/repositories/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
gson,com.google.gson.protobuf,ProtoTypeAdapter,serialize,Long Statement,The length of the statement "@SuppressWarnings("unchecked") Collection<EnumValueDescriptor> enumDescs=(Collection<EnumValueDescriptor>)fieldPair.getValue();" is 127.,254,/data/henrique/multiagent_refactoring/project/data/repositories/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
gson,com.google.gson.protobuf,ProtoTypeAdapter,deserialize,Complex Method,Cyclomatic complexity of the method is 8,286,/data/henrique/multiagent_refactoring/project/data/repositories/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
gson,com.google.gson.protobuf,ProtoTypeAdapter,deserialize,Long Statement,The length of the statement "@SuppressWarnings("unchecked") TypeToken<? extends List<?>> protoArrayFieldType=(TypeToken<? extends List<?>>)TypeToken.of(protoArrayField.getGenericType());" is 157.,286,/data/henrique/multiagent_refactoring/project/data/repositories/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java
