Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
commons-io,org.apache.commons.io,FileUtilsTest,testWriteByteArrayToFile_WithOffsetAndLength_WithAppendOptionTrue_ShouldNotDeletePreviousFileLines,9,1,0,3271,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteCharSequence1,6,1,0,3282,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteCharSequence2,6,1,0,3290,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_3arg_nullSeparator,9,1,0,3298,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_3argsWithAppendOptionFalse_ShouldDeletePreviousFileLines,9,1,0,3310,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_3argsWithAppendOptionTrue_ShouldNotDeletePreviousFileLines,9,1,0,3321,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_4arg,9,1,0,3337,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_4arg_nullSeparator,9,1,0,3351,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_4arg_Writer_nullData,5,1,0,3367,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_4argsWithAppendOptionFalse_ShouldDeletePreviousFileLines,9,1,0,3375,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_4argsWithAppendOptionTrue_ShouldNotDeletePreviousFileLines,9,1,0,3390,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_5argsWithAppendOptionFalse_ShouldDeletePreviousFileLines,9,1,0,3406,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLines_5argsWithAppendOptionTrue_ShouldNotDeletePreviousFileLines,9,1,0,3421,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLinesEncoding_WithAppendOptionFalse_ShouldDeletePreviousFileLines,9,1,0,3437,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteLinesEncoding_WithAppendOptionTrue_ShouldNotDeletePreviousFileLines,9,1,0,3452,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFile_WithAppendOptionFalse_ShouldDeletePreviousFileLines,8,1,0,3468,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFile_WithAppendOptionTrue_ShouldNotDeletePreviousFileLines,8,1,0,3480,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileIntoNonExistentSubdir,6,1,0,3490,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileIntoSymlinkedDir,7,1,0,3498,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileWithCharset,6,1,0,3514,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileWithEncoding_WithAppendOptionFalse_ShouldDeletePreviousFileLines,8,1,0,3522,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileWithEncoding_WithAppendOptionTrue_ShouldNotDeletePreviousFileLines,8,1,0,3532,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileWithNullCharset,6,1,0,3542,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteStringToFileWithNullStringCharset,6,1,0,3550,1,,
commons-io,org.apache.commons.io,FileUtilsTest,testWriteWithEncoding_WithAppendOptionFalse_ShouldDeletePreviousFileLines,8,1,0,3558,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsTest,testWriteWithEncoding_WithAppendOptionTrue_ShouldNotDeletePreviousFileLines,8,1,0,3568,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsListFilesTest,setUp,28,1,0,60,0,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testIterateFilesByExtension,35,1,0,93,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testListFiles,35,1,0,133,1,org.apache.commons.io.filefilter.FileFilterUtils,org.apache.commons.io.filefilter.FileFilterUtils; org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testListFilesByExtension,31,1,0,179,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testListFilesMissing,3,1,0,216,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testListFilesWithDeletionThreaded,48,5,0,221,1,org.apache.commons.io.file.PathUtils,org.apache.commons.io.file.PathUtils
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testStreamFilesWithDeletionCollect,17,2,0,276,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testStreamFilesWithDeletionForEach,18,2,0,301,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,testStreamFilesWithDeletionIterator,21,3,0,327,1,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,toFileNames,3,1,1,356,0,,
commons-io,org.apache.commons.io,FileUtilsListFilesTest,toFileNames,5,1,1,360,0,,
commons-io,org.apache.commons.io,IOIndexedExceptionTest,testEdge,6,1,0,33,1,org.apache.commons.io.IOIndexedException,org.apache.commons.io.IOIndexedException
commons-io,org.apache.commons.io,IOIndexedExceptionTest,testPlain,7,1,0,41,1,org.apache.commons.io.IOIndexedException,org.apache.commons.io.IOIndexedException
commons-io,org.apache.commons.io,IOUtilsTest,beforeAll,3,1,0,135,0,org.apache.commons.io.IO,org.apache.commons.io.IO
commons-io,org.apache.commons.io,IOUtilsTest,invalidRead_InputStream_Offset_ArgumentsProvider,5,1,0,142,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromIndexSizeInvalidCases,3,1,0,161,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromIndexSizeValidCases,3,1,0,172,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromToIndexInvalidCases,3,1,0,183,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromToIndexValidCases,3,1,0,196,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size_BufferSize_Succeeds,7,2,0,207,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size_BufferSize_Throws,3,1,0,221,0,,
commons-io,org.apache.commons.io,IOUtilsTest,assertEqualContent,3,1,2,247,0,,
commons-io,org.apache.commons.io,IOUtilsTest,setUp,25,4,0,252,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedInputStream,11,1,0,280,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,read,3,1,0,283,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedInputStreamWithBufferSize,12,1,0,293,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,read,3,1,0,296,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedNull,7,1,0,307,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedOutputStream,10,1,0,316,1,,
commons-io,org.apache.commons.io,IOUtilsTest,write,2,1,1,319,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedOutputStreamWithBufferSize,11,1,0,328,1,,
commons-io,org.apache.commons.io,IOUtilsTest,write,2,1,1,331,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedReader,13,1,0,341,1,,
commons-io,org.apache.commons.io,IOUtilsTest,close,2,1,0,344,0,,
commons-io,org.apache.commons.io,IOUtilsTest,read,3,1,3,348,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedReaderWithBufferSize,14,1,0,358,1,,
commons-io,org.apache.commons.io,IOUtilsTest,close,2,1,0,361,0,,
commons-io,org.apache.commons.io,IOUtilsTest,read,3,1,3,365,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedWriter,6,1,0,376,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsBufferedWriterWithBufferSize,7,1,0,384,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsWriterAppendable,8,1,0,393,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testAsWriterNull,3,1,0,403,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testAsWriterStringBuilder,8,1,0,408,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testByteArrayWithNegativeSize,3,1,0,418,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromIndexSizeInvalidCases,18,2,3,423,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromIndexSizeValidCases,3,1,3,443,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromToIndexInvalidCases,18,2,3,449,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCheckFromToIndexValidCases,3,1,3,469,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testClose,5,1,0,475,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseConsumer,28,1,0,482,1,org.apache.commons.io.function.IOConsumer,org.apache.commons.io.function.IOConsumer
commons-io,org.apache.commons.io,IOUtilsTest,testCloseMulti,9,1,0,523,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_AllCloseableIOException,7,1,0,534,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_CloseableIOExceptionAddSuppressed,9,1,0,543,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_CloseableException,7,1,0,555,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_CloseableExceptionConsumer,18,1,0,568,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_Selector,11,1,0,592,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_SelectorIOException,9,1,0,604,1,,
commons-io,org.apache.commons.io,IOUtilsTest,close,3,1,0,608,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_SelectorNull,4,1,0,616,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_SelectorTwice,12,1,0,623,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_ServerSocket,4,1,0,636,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_ServerSocketIOException,11,1,0,642,1,,
commons-io,org.apache.commons.io,IOUtilsTest,close,3,1,0,646,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_Socket,4,1,0,654,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseQuietly_SocketIOException,11,1,0,660,1,,
commons-io,org.apache.commons.io,IOUtilsTest,close,3,1,0,664,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testCloseURLConnection,5,1,0,672,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testConstants,17,2,0,679,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testConsumeInputStream,8,1,0,697,1,org.apache.commons.io.IOUtils,org.apache.commons.io.input.NullInputStream; org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testConsumeReader,8,1,0,713,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testContentEquals_InputStream_InputStream,43,1,0,726,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testContentEquals_Reader_Reader,27,1,0,782,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testContentEqualsIgnoreEOL,45,1,0,812,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testContentEqualsSequenceInputStream,21,1,0,860,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopy_ByteArray_OutputStream,14,1,0,937,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils; org.apache.commons.io.CopyUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopy_ByteArray_Writer,14,1,0,954,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopy_String_Writer,14,1,0,971,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_CharExtraLength,18,1,0,988,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_CharFullLength,18,1,0,1012,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_CharNoSkip,18,1,0,1035,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_CharSkip,18,1,0,1058,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_CharSkipInvalid,5,1,0,1081,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_ExtraLength,10,1,0,1088,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_FullLength,10,1,0,1105,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_NoSkip,10,1,0,1120,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_Skip,10,1,0,1135,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_SkipInvalid,5,1,0,1150,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testCopyLarge_SkipWithInvalidOffset,18,1,0,1159,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testRead_InputStream_Offset_ArgumentsValidation,3,1,5,1182,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testRead_ReadableByteChannel,16,1,0,1189,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_InputStream__ReturnByteArray,7,1,0,1206,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_InputStream_ByteArray,10,1,0,1215,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_InputStream_Offset,7,1,0,1229,1,org.apache.commons.io.IOUtils,org.apache.commons.io.build.AbstractOriginSupplier; org.apache.commons.io.input.CharSequenceInputStream; org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_InputStream_Offset_ArgumentsValidation,3,1,5,1238,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_ReadableByteChannel,21,1,0,1245,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_Reader,10,1,0,1267,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadFully_Reader_Offset,7,1,0,1280,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadLines_CharSequence,14,1,0,1289,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testReadLines_CharSequenceAsStringBuilder,14,1,0,1304,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testReadLines_InputStream,16,1,0,1319,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadLines_InputStream_String,16,1,0,1337,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testReadLines_Reader,16,1,0,1354,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_ExistingResourceAtRootPackage,6,1,0,1372,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_ExistingResourceAtRootPackage_WithClassLoader,6,1,0,1380,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_ExistingResourceAtSubPackage,6,1,0,1389,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_ExistingResourceAtSubPackage_WithClassLoader,6,1,0,1397,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_NonExistingResource,3,1,0,1406,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_NonExistingResource_WithClassLoader,3,1,0,1411,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_Null,3,1,0,1417,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToByteArray_Null_WithClassLoader,3,1,0,1422,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_ExistingResourceAtRootPackage,6,1,0,1428,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_ExistingResourceAtRootPackage_WithClassLoader,6,1,0,1440,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_ExistingResourceAtSubPackage,6,1,0,1450,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_ExistingResourceAtSubPackage_WithClassLoader,6,1,0,1460,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NonExistingResource,3,1,0,1470,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NonExistingResource_WithClassLoader,3,1,0,1476,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NullCharset,3,1,0,1482,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NullCharset_WithClassLoader,3,1,0,1488,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NullResource,3,1,0,1494,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToString_NullResource_WithClassLoader,3,1,0,1499,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_ExistingResourceAtRootPackage,5,1,0,1505,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_ExistingResourceAtRootPackage_WithClassLoader,5,1,0,1512,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_ExistingResourceAtSubPackage,5,1,0,1520,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_ExistingResourceAtSubPackage_WithClassLoader,5,1,0,1527,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_NonExistingResource,3,1,0,1536,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_NonExistingResource_WithClassLoader,3,1,0,1541,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_Null,3,1,0,1547,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testResourceToURL_Null_WithClassLoader,3,1,0,1552,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testSingleEOL,6,1,3,1557,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testSkip_FileReader,7,1,0,1576,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testSkip_InputStream,7,1,0,1585,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testSkip_ReadableByteChannel,12,1,0,1594,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_InputStream,9,1,0,1607,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_InputStream_Buffer_New_bytes,10,1,0,1618,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_InputStream_Buffer_Reuse_bytes,11,1,0,1630,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_InputStream_Buffer_Reuse_ThreadLocal,10,1,0,1643,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_ReadableByteChannel,13,1,0,1655,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testSkipFully_Reader,9,1,0,1669,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testStringToOutputStream,13,1,0,1680,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToBufferedInputStream_InputStream,10,1,0,1702,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToBufferedInputStreamWithBufferSize_InputStream,10,1,0,1714,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream,9,1,0,1726,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_LongerThanIntegerMaxValue,4,1,0,1737,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_NegativeSize,6,1,0,1744,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size,9,1,0,1752,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size_BufferSize_Succeeds,6,1,3,1763,0,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size_BufferSize_Throws,5,1,3,1772,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_Size_Truncated,5,1,0,1781,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_SizeIllegal,6,1,0,1788,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_SizeLong,6,1,0,1796,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_SizeOne,7,1,0,1804,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_InputStream_SizeZero,7,1,0,1813,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_Reader,8,1,0,1822,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_String,7,1,0,1832,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_ThrowsIOExceptionOnHugeStream,10,1,0,1842,1,org.apache.commons.io.output.UnsynchronizedByteArrayOutputStream,org.apache.commons.io.output.UnsynchronizedByteArrayOutputStream
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_URI,5,1,0,1859,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_URL,5,1,0,1866,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToByteArray_URLConnection,7,1,0,1873,1,org.apache.commons.io.CloseableURLConnection,org.apache.commons.io.CloseableURLConnection
commons-io,org.apache.commons.io,IOUtilsTest,testToCharArray_InputStream,9,1,0,1882,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToCharArray_InputStream_CharsetName,9,1,0,1893,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToCharArray_Reader,8,1,0,1904,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToInputStream_CharSequence,12,1,0,1914,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToInputStream_String,12,1,0,1935,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToString_ByteArray,7,1,0,1956,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToString_InputStream,8,1,0,1966,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_InputStreamSupplier,8,1,0,1976,1,org.apache.commons.io.IOUtils,org.apache.commons.io.IOUtils
commons-io,org.apache.commons.io,IOUtilsTest,testToString_Reader,7,1,0,1986,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URI,6,1,0,1995,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URI,6,1,1,2003,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URI_CharsetName,3,1,0,2010,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URI_CharsetNameNull,3,1,0,2015,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URL,6,1,0,2020,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URL,6,1,1,2028,0,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URL_CharsetName,3,1,0,2035,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testToString_URL_CharsetNameNull,3,1,0,2040,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testWriteBigString,16,1,0,2045,1,org.apache.commons.io.output.CountingOutputStream,org.apache.commons.io.output.CountingOutputStream
commons-io,org.apache.commons.io,IOUtilsTest,testWriteLines,7,1,0,2078,1,,
commons-io,org.apache.commons.io,IOUtilsTest,testWriteLittleString,9,2,0,2087,1,org.apache.commons.io.output.CountingOutputStream,org.apache.commons.io.output.CountingOutputStream
commons-io,org.apache.commons.io,IOExceptionWithCauseTest,testIOExceptionStringThrowable,5,1,0,32,1,,
commons-io,org.apache.commons.io,IOExceptionWithCauseTest,testIOExceptionThrowable,5,1,0,42,1,,
commons-io,org.apache.commons.io,IOExceptionWithCauseTest,validate,5,1,3,53,0,,
commons-io,org.apache.commons.io,AbstractFileUtilsDeleteDirectoryTest,setupSymlink,0,1,2,37,0,,
commons-io,org.apache.commons.io,AbstractFileUtilsDeleteDirectoryTest,testDeleteDirectoryNullArgument,3,1,0,39,1,,
commons-io,org.apache.commons.io,AbstractFileUtilsDeleteDirectoryTest,testDeleteDirWithASymbolicLinkDir2,18,1,0,44,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,AbstractFileUtilsDeleteDirectoryTest,testDeleteDirWithASymlinkDir,18,1,0,75,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
commons-io,org.apache.commons.io,AbstractFileUtilsDeleteDirectoryTest,testDeleteDirWithSymlinkFile,19,1,0,106,1,org.apache.commons.io.FileUtils,org.apache.commons.io.FileUtils
