Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
jsoup,org.jsoup.helper,CookieUtilTest,0,0,1,0,15,1,0,0,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/CookieUtilTest.java,7
jsoup,org.jsoup.helper,DataUtilTest,2,0,33,26,231,33,0,0,0.8181818181818182,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/DataUtilTest.java,22
jsoup,org.jsoup.helper,DataUtilTest.VaryingReadInputStream,2,0,0,0,16,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/DataUtilTest.java,298
jsoup,org.jsoup.helper,HttpConnectionTest,0,0,41,29,333,42,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/HttpConnectionTest.java,29
jsoup,org.jsoup.helper,RegexTest,1,0,6,0,44,6,0,0,0.8333333333333334,0,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/RegexTest.java,13
jsoup,org.jsoup.helper,W3CDomTest,0,0,27,15,356,28,0,0,-1.0,0,9,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/helper/W3CDomTest.java,39
jsoup,org.jsoup.helper,HttpClientExecutorTest,0,0,14,8,93,14,0,0,-1.0,4,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java11/org/jsoup/helper/HttpClientExecutorTest.java,12
jsoup,org.jsoup.select,Elements,0,0,60,58,557,98,0,1,-1.0,31,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Elements.java,23
jsoup,org.jsoup.select,NodeVisitor,0,0,3,0,26,3,7,0,-1.0,6,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeVisitor.java,6
jsoup,org.jsoup.select,NodeFilter,0,0,3,0,48,3,0,0,-1.0,5,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeFilter.java,5
jsoup,org.jsoup.select,NodeFilter.FilterResult,0,0,0,0,19,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeFilter.java,26
jsoup,org.jsoup.select,Selector,0,0,12,10,161,19,0,0,-1.0,10,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Selector.java,13
jsoup,org.jsoup.select,Selector.SelectorParseException,0,0,0,0,11,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Selector.java,288
jsoup,org.jsoup.select,Nodes,0,0,26,26,247,38,1,0,-1.0,4,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Nodes.java,17
jsoup,org.jsoup.select,Evaluator,24,0,9,2,773,11,33,0,0.6666666666666666,18,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,25
jsoup,org.jsoup.select,Evaluator.Tag,1,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,90
jsoup,org.jsoup.select,Evaluator.TagStartsWith,1,0,0,0,15,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,115
jsoup,org.jsoup.select,Evaluator.TagEndsWith,1,0,0,0,15,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,137
jsoup,org.jsoup.select,Evaluator.Id,1,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,158
jsoup,org.jsoup.select,Evaluator.Class,1,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,182
jsoup,org.jsoup.select,Evaluator.Attribute,1,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,208
jsoup,org.jsoup.select,Evaluator.AttributeStarting,1,0,0,0,23,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,233
jsoup,org.jsoup.select,Evaluator.AttributeWithValue,0,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,265
jsoup,org.jsoup.select,Evaluator.AttributeWithValueNot,0,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,289
jsoup,org.jsoup.select,Evaluator.AttributeWithValueStarting,0,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,313
jsoup,org.jsoup.select,Evaluator.AttributeWithValueEnding,0,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,336
jsoup,org.jsoup.select,Evaluator.AttributeWithValueContaining,0,0,0,0,17,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,359
jsoup,org.jsoup.select,Evaluator.AttributeWithValueMatching,2,0,0,0,23,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,383
jsoup,org.jsoup.select,Evaluator.AttributeKeyPair,2,0,0,0,24,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,415
jsoup,org.jsoup.select,Evaluator.AllElements,0,0,0,0,14,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,449
jsoup,org.jsoup.select,Evaluator.IndexLessThan,0,0,0,0,14,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,469
jsoup,org.jsoup.select,Evaluator.IndexGreaterThan,0,0,0,0,14,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,489
jsoup,org.jsoup.select,Evaluator.IndexEquals,0,0,0,0,14,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,509
jsoup,org.jsoup.select,Evaluator.IsLastChild,0,0,0,0,12,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,529
jsoup,org.jsoup.select,Evaluator.IsFirstOfType,0,0,0,0,8,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,545
jsoup,org.jsoup.select,Evaluator.IsLastOfType,0,0,0,0,8,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,555
jsoup,org.jsoup.select,Evaluator.CssNthEvaluator,2,0,0,0,30,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,566
jsoup,org.jsoup.select,Evaluator.IsNthChild,0,0,0,0,15,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,607
jsoup,org.jsoup.select,Evaluator.IsNthLastChild,0,0,0,0,16,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,628
jsoup,org.jsoup.select,Evaluator.IsNthOfType,0,0,0,0,23,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,650
jsoup,org.jsoup.select,Evaluator.IsNthLastOfType,0,0,0,0,19,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,680
jsoup,org.jsoup.select,Evaluator.IsFirstChild,0,0,0,0,12,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,707
jsoup,org.jsoup.select,Evaluator.IsRoot,0,0,0,0,16,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,723
jsoup,org.jsoup.select,Evaluator.IsOnlyChild,0,0,0,0,9,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,745
jsoup,org.jsoup.select,Evaluator.IsOnlyOfType,0,0,0,0,17,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,757
jsoup,org.jsoup.select,Evaluator.IsEmpty,0,0,0,0,14,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,780
jsoup,org.jsoup.select,Evaluator.IndexEvaluator,1,0,0,0,10,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,799
jsoup,org.jsoup.select,Evaluator.ContainsText,1,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,812
jsoup,org.jsoup.select,Evaluator.ContainsWholeText,1,0,0,0,19,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,837
jsoup,org.jsoup.select,Evaluator.ContainsWholeOwnText,1,0,0,0,16,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,864
jsoup,org.jsoup.select,Evaluator.ContainsData,1,0,0,0,15,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,887
jsoup,org.jsoup.select,Evaluator.ContainsOwnText,1,0,0,0,15,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,908
jsoup,org.jsoup.select,Evaluator.Matches,1,0,0,0,21,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,929
jsoup,org.jsoup.select,Evaluator.MatchesOwn,1,0,0,0,21,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,958
jsoup,org.jsoup.select,Evaluator.MatchesWholeText,1,0,0,0,22,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,987
jsoup,org.jsoup.select,Evaluator.MatchesWholeOwnText,1,0,0,0,23,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,1017
jsoup,org.jsoup.select,Evaluator.MatchText,1,0,0,0,28,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Evaluator.java,1048
jsoup,org.jsoup.select,NodeTraversor,0,0,4,4,124,32,0,0,-1.0,3,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeTraversor.java,8
jsoup,org.jsoup.select,Collector,0,0,7,6,79,7,0,0,-1.0,3,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/Collector.java,15
jsoup,org.jsoup.select,StructuralEvaluator,7,0,7,2,220,7,7,1,0.2857142857142857,4,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,15
jsoup,org.jsoup.select,StructuralEvaluator.Root,0,0,0,0,11,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,60
jsoup,org.jsoup.select,StructuralEvaluator.Has,2,0,0,0,50,0,0,2,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,75
jsoup,org.jsoup.select,StructuralEvaluator.Is,0,0,0,0,17,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,139
jsoup,org.jsoup.select,StructuralEvaluator.Not,0,0,0,0,14,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,160
jsoup,org.jsoup.select,StructuralEvaluator.Ancestor,0,0,0,0,22,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,180
jsoup,org.jsoup.select,StructuralEvaluator.ImmediateParentRun,2,0,0,0,39,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,213
jsoup,org.jsoup.select,StructuralEvaluator.PreviousSibling,0,0,0,0,19,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,266
jsoup,org.jsoup.select,StructuralEvaluator.ImmediatePreviousSibling,0,0,0,0,16,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/StructuralEvaluator.java,293
jsoup,org.jsoup.select,QueryParser,8,0,31,3,0,111,0,0,0.0,7,10,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/QueryParser.java,22
jsoup,org.jsoup.select,CombiningEvaluator,5,0,7,1,112,11,2,1,0.0,3,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/CombiningEvaluator.java,15
jsoup,org.jsoup.select,CombiningEvaluator.And,0,0,0,0,25,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/CombiningEvaluator.java,80
jsoup,org.jsoup.select,CombiningEvaluator.Or,0,0,0,0,35,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/CombiningEvaluator.java,115
jsoup,org.jsoup.select,NodeEvaluator,4,0,4,1,74,4,4,1,0.5,1,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeEvaluator.java,12
jsoup,org.jsoup.select,NodeEvaluator.InstanceType,2,0,0,0,18,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeEvaluator.java,29
jsoup,org.jsoup.select,NodeEvaluator.ContainsValue,1,0,0,0,15,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeEvaluator.java,55
jsoup,org.jsoup.select,NodeEvaluator.BlankValue,0,0,0,0,14,0,0,2,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeEvaluator.java,78
jsoup,org.jsoup.select,NodeEvaluator.MatchesValue,1,0,0,0,15,0,0,2,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/select/NodeEvaluator.java,99
jsoup,org.jsoup.select,EvaluatorDebug,1,0,5,5,60,10,0,0,0.4,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/EvaluatorDebug.java,8
jsoup,org.jsoup.select,EvaluatorDebug.SexprVisitor,1,0,0,0,14,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/EvaluatorDebug.java,61
jsoup,org.jsoup.select,EvaluatorTest,0,0,45,44,211,45,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/EvaluatorTest.java,13
jsoup,org.jsoup.select,NodesTest,0,0,3,0,20,3,0,0,-1.0,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/NodesTest.java,10
jsoup,org.jsoup.select,SelectorTest,3,0,138,103,1297,140,0,0,0.9420289855072463,1,11,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/SelectorTest.java,24
jsoup,org.jsoup.select,SelectorTest.ResetTracker,1,0,0,0,10,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/SelectorTest.java,1410
jsoup,org.jsoup.select,QueryParserTest,0,0,17,12,106,17,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/QueryParserTest.java,13
jsoup,org.jsoup.select,TraversorTest,1,0,29,25,184,47,0,0,0.9310344827586207,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/TraversorTest.java,20
jsoup,org.jsoup.select,XpathTest,0,0,16,9,177,16,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/XpathTest.java,25
jsoup,org.jsoup.select,XpathTest.AlternateXpathFactory,0,0,0,0,20,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/XpathTest.java,248
jsoup,org.jsoup.select,SelectorIT,1,0,1,1,36,4,0,0,0.0,0,5,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/SelectorIT.java,14
jsoup,org.jsoup.select,SelectorIT.ThreadCatcher,1,0,0,0,7,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/SelectorIT.java,50
jsoup,org.jsoup.select,StructuralEvaluatorTest,1,0,3,0,48,11,0,0,0.6666666666666666,0,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/StructuralEvaluatorTest.java,15
jsoup,org.jsoup.select,CssTest,2,0,20,19,158,28,0,0,0.1,0,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/CssTest.java,13
jsoup,org.jsoup.select,ElementsTest,0,0,56,51,511,59,0,0,-1.0,0,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/select/ElementsTest.java,20
jsoup,org.jsoup.parser,ParseSettings,4,2,8,5,70,11,0,0,0.25,23,2,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/ParseSettings.java,9
jsoup,org.jsoup.parser,Tokeniser,24,0,27,0,244,59,0,0,0.1111111111111111,7,11,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Tokeniser.java,11
jsoup,org.jsoup.parser,Parser,11,4,30,29,298,33,0,0,0.26666666666666666,44,10,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Parser.java,14
jsoup,org.jsoup.parser,StreamParser,9,0,18,18,259,19,0,0,0.2222222222222222,2,7,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/StreamParser.java,28
jsoup,org.jsoup.parser,StreamParser.ElementIterator,4,0,0,0,66,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/StreamParser.java,307
jsoup,org.jsoup.parser,TokenData,2,0,10,1,77,19,0,0,0.2,7,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/TokenData.java,6
jsoup,org.jsoup.parser,Token,28,0,20,0,397,20,5,0,0.5,7,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,9
jsoup,org.jsoup.parser,Token.Doctype,5,0,0,0,37,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,51
jsoup,org.jsoup.parser,Token.Tag,14,0,0,0,145,0,0,1,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,99
jsoup,org.jsoup.parser,Token.StartTag,0,0,0,0,21,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,299
jsoup,org.jsoup.parser,Token.EndTag,0,0,0,0,8,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,330
jsoup,org.jsoup.parser,Token.Comment,2,0,0,0,27,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,341
jsoup,org.jsoup.parser,Token.Character,2,0,0,0,44,0,0,1,-1.0,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,377
jsoup,org.jsoup.parser,Token.CData,0,0,0,0,9,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,434
jsoup,org.jsoup.parser,Token.XmlDecl,1,0,0,0,20,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,447
jsoup,org.jsoup.parser,Token.EOF,0,0,0,0,12,0,0,1,-1.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,475
jsoup,org.jsoup.parser,Token.TokenType,0,0,0,0,1,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Token.java,544
jsoup,org.jsoup.parser,CharacterReader,21,0,57,17,540,130,0,0,0.05263157894736842,12,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/CharacterReader.java,17
jsoup,org.jsoup.parser,CharacterReader.CharPredicate,0,0,0,0,3,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/CharacterReader.java,691
jsoup,org.jsoup.parser,TokeniserState,6,0,0,0,0,0,0,0,-1.0,10,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/TokeniserState.java,7
jsoup,org.jsoup.parser,HtmlTreeBuilderState,41,0,0,0,0,0,0,0,-1.0,1,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java,20
jsoup,org.jsoup.parser,HtmlTreeBuilderState.Constants,39,0,0,0,41,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java,1899
jsoup,org.jsoup.parser,TreeBuilder,13,0,32,0,263,56,2,0,0.1875,7,16,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/TreeBuilder.java,19
jsoup,org.jsoup.parser,Tag,14,10,32,28,307,39,3,0,0.0625,25,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/Tag.java,9
jsoup,org.jsoup.parser,ParseErrorList,3,0,7,3,36,7,0,0,0.42857142857142855,9,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/ParseErrorList.java,5
jsoup,org.jsoup.parser,HtmlTreeBuilder,31,1,95,1,0,227,0,1,0.24210526315789474,2,18,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/HtmlTreeBuilder.java,26
jsoup,org.jsoup.parser,TokenQueue,7,0,34,23,396,86,0,0,0.058823529411764705,4,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/TokenQueue.java,6
jsoup,org.jsoup.parser,XmlTreeBuilder,4,0,22,1,0,55,0,1,0.5,2,20,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/XmlTreeBuilder.java,30
jsoup,org.jsoup.parser,TagSet,4,0,14,10,167,29,0,0,0.14285714285714285,11,4,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/TagSet.java,17
jsoup,org.jsoup.parser,ParseError,3,0,8,4,52,8,0,0,0.0,0,1,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/main/java/org/jsoup/parser/ParseError.java,3
jsoup,org.jsoup.parser,TagTest,0,0,22,14,195,22,0,0,-1.0,0,6,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/TagTest.java,16
jsoup,org.jsoup.parser,TokenQueueTest,0,0,22,12,120,22,0,0,-1.0,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/TokenQueueTest.java,15
jsoup,org.jsoup.parser,ParserIT,0,0,4,2,94,16,0,0,-1.0,0,3,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/ParserIT.java,14
jsoup,org.jsoup.parser,PositionTest,2,0,31,0,458,41,0,0,0.12903225806451613,0,18,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/PositionTest.java,28
jsoup,org.jsoup.parser,XmlTreeBuilderTest,0,0,52,30,452,57,0,0,-1.0,0,18,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/XmlTreeBuilderTest.java,22
jsoup,org.jsoup.parser,HtmlParserTest,0,0,213,161,1689,225,0,0,-1.0,0,22,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/HtmlParserTest.java,26
jsoup,org.jsoup.parser,HtmlParserTest.DeepHtmlTrees,0,0,0,0,72,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jsoup/src/test/java/org/jsoup/parser/HtmlParserTest.java,2211
