Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jsoup,org.jsoup.internal,QuietAppendable.Action,0,0,0,0,3,0,0,0,-1.0,0,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/QuietAppendable.java,22
jsoup,org.jsoup.internal,QuietAppendable.StringBuilderAppendable,1,0,0,0,24,0,0,1,-1.0,0,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/QuietAppendable.java,56
jsoup,org.jsoup.internal,Normalizer,0,0,4,4,30,4,0,0,-1.0,10,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/Normalizer.java,9
jsoup,org.jsoup.internal,ControllableInputStreamTest,1,0,2,0,54,4,0,0,1.0,0,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/ControllableInputStreamTest.java,12
jsoup,org.jsoup.internal,ControllableInputStreamTest.CountingInputStream,1,0,0,0,16,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/ControllableInputStreamTest.java,64
jsoup,org.jsoup.internal,StringUtilTest,0,0,15,9,183,16,0,0,-1.0,0,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/StringUtilTest.java,13
jsoup,org.jsoup.internal,ReaderTest,0,0,3,0,28,4,0,0,-1.0,0,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/ReaderTest.java,18
jsoup,org.jsoup.internal,SoftPoolTest,3,0,4,4,83,13,0,0,0.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/SoftPoolTest.java,17
jsoup,org.jsoup.internal,QuietAppendableTest,0,0,7,3,51,7,0,0,-1.0,0,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/QuietAppendableTest.java,13
jsoup,org.jsoup.safety,SafelistConfig,7,0,20,15,325,53,0,0,0.0,1,9,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistConfig.java,17
jsoup,org.jsoup.safety,TypedValue,1,0,4,3,22,6,4,0,0.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistTypes.java,8
jsoup,org.jsoup.safety,TagName,0,0,2,0,8,2,0,1,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistTypes.java,39
jsoup,org.jsoup.safety,AttributeKey,0,0,2,0,8,2,0,1,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistTypes.java,49
jsoup,org.jsoup.safety,AttributeValue,0,0,2,0,8,2,0,1,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistTypes.java,59
jsoup,org.jsoup.safety,Protocol,0,0,2,0,8,2,0,1,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistTypes.java,69
jsoup,org.jsoup.safety,Safelist,1,0,16,15,150,16,1,0,0.0,6,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Safelist.java,19
