Project,Package,Class,Smell,Description,File
commons-lang,org.apache.commons.lang3,FunctionsTest.SomeException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/FunctionsTest.java
commons-lang,org.apache.commons.lang3,FunctionsTest.Testable,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/FunctionsTest.java
commons-lang,org.apache.commons.lang3,CachedRandomBitsTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.commons.lang3.CachedRandomBits,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CachedRandomBitsTest.java
commons-lang,org.apache.commons.lang3.function,Failable,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/function/Failable.java
commons-lang,org.apache.commons.lang3.function,FailableTest.CloseableObject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/function/FailableTest.java
commons-lang,org.apache.commons.lang3.function,FailableTest.FailureOnInvocationCount,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/function/FailableTest.java
commons-lang,org.apache.commons.lang3.function,FailableTest.FailureOnOddInvocations,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/function/FailableTest.java
commons-lang,org.apache.commons.lang3.function,FailableTest.SomeException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/function/FailableTest.java
commons-lang,org.apache.commons.lang3.function,FailableTest.Testable,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/function/FailableTest.java
commons-lang,org.apache.commons.lang3.event,EventUtilsTest.EventCounter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/event/EventUtilsTest.java
commons-lang,org.apache.commons.lang3.event,EventUtilsTest.EventCounterWithEvent,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/event/EventUtilsTest.java
commons-lang,org.apache.commons.lang3.event,EventUtilsTest.ExceptionEventSource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/event/EventUtilsTest.java
