Project,Package,Smell,Description
google-java-format,com.google.googlejavaformat.java,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 99
google-java-format,com.google.googlejavaformat,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
google-java-format,com.google.googlejavaformat,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Doc; Doc.FillMode; Doc.State; Doc.Level; Doc.Token; Doc.RealOrImaginary; Doc.Space; Doc.Break; Doc.Tok; Input; Input.Token; Indent; Indent.Const; Indent.If; FormatterDiagnostic; OpenOp; DocBuilder; CommentsHelper; CloseOp; Output; Op; OpsBuilder; OpsBuilder.BlankLineWanted; InputOutput; FormattingError; Newlines; NewlinesTest]; [Input.Tok]; [Newlines.LineOffsetIterator]; [Newlines.LineIterator]; [Output.BreakTag]; [OpsBuilder.SimpleBlankLine]; [OpsBuilder.ConditionalBlankLine]. LCC (Lack of Component Cohesion) = 0.21
