Project,Package,Class,Smell,Description,File
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (resolveDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.ast.expr.FieldAccessExpr.getScope,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (resolveParameterDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getParam,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (resolveParameterDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.type.Type.isUnknownType; com.github.javaparser.ast.body.Parameter.getType,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (resolveParameterDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFactory.getContext; com.github.javaparser.resolution.Context.solveSymbolAsValue,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (resolveParameterDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.convertToUsage,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (getType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.type.Type.isUnknownType; com.github.javaparser.ast.body.Parameter.getType,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (getType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFactory.getContext; com.github.javaparser.resolution.Context.solveSymbolAsValue,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (getType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.convertToUsage,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (toResolvedType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.convertToUsage,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolver,Law of Demeter violation,The tool detected the smell in this method (calculateType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.getType; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/JavaSymbolSolver.java
