Project,Package,Class,Method,Smell,Description,File
javaparser,com.github.javaparser.symbolsolver,Issue2259Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2259Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2259Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParserConfiguration.setLanguageLevel; com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.Node.toString; com.github.javaparser.ast.expr.MethodCallExpr.resolve; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.expr.Expression.calculateResolvedType,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2259Test.java
javaparser,com.github.javaparser.symbolsolver,Issue546Test,switchWithTabs,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue546Test.java
javaparser,com.github.javaparser.symbolsolver,Issue546Test,switchWithoutTabs,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue546Test.java
javaparser,com.github.javaparser.symbolsolver,Issue4503Test,test,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue4503Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3710Test,resolve_chained_inner_class_object_creation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3710Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3710Test,resolve_chained_inner_class_object_creation,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ast.expr.ObjectCreationExpr.getScope; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve; com.github.javaparser.ast.expr.Expression.asMethodCallExpr; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.ParseResult.getResult; com.github.javaparser.ast.expr.Expression.asObjectCreationExpr; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver.add; com.github.javaparser.ast.expr.MethodCallExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3710Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3710Test,resolve_inner_class_object_creation_starting_with_constructor,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3710Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3710Test,resolve_inner_class_object_creation_starting_with_constructor,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ast.expr.ObjectCreationExpr.getScope; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.ParseResult.getResult; com.github.javaparser.ast.expr.Expression.asObjectCreationExpr; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver.add,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3710Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2289Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2289Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2289Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2289Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2062Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2062Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2062Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.Node.toString; com.github.javaparser.ast.expr.MethodCallExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2062Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2481Test,test,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2481Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2162Test,doTest_withJavaParserFacade_explicit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2162Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2162Test,doTest_withJavaParserFacade_explicit,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.resolution.model.SymbolReference.getCorrespondingDeclaration; com.github.javaparser.resolution.declarations.ResolvedMethodDeclaration.getReturnType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2162Test.java
javaparser,com.github.javaparser.symbolsolver,PullRequest2398Test,onlyInlucdeJarA,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/PullRequest2398Test.java
javaparser,com.github.javaparser.symbolsolver,PullRequest2398Test,onlyInlucdeJarA,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation),/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/PullRequest2398Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2132Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2132Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2132Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.ast.expr.MethodCallExpr.getScope; com.github.javaparser.ast.expr.MethodCallExpr.resolve; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedName; com.github.javaparser.ast.expr.Expression.calculateResolvedType,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2132Test.java
javaparser,com.github.javaparser.symbolsolver,Issue113Test,issue113providedCodeDoesNotCrash,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue113Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1774Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1774Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1774Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.expr.Expression.calculateResolvedType,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1774Test.java
javaparser,com.github.javaparser.symbolsolver,Issue186Test,lambdaPrimitivesIssue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue186Test.java
javaparser,com.github.javaparser.symbolsolver,Issue186Test,lambdaPrimitivesIssue,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.resolution.Navigator.demandClass; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.getType; com.github.javaparser.resolution.Navigator.demandMethod; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue186Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3308Test,shallowArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3308Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3308Test,shallowArray,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParserConfiguration.setLanguageLevel; com.github.javaparser.ast.nodeTypes.NodeWithSimpleName.getNameAsString; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.types.ResolvedPrimitiveType.getBoxTypeQName; com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver.add; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.resolution.types.ResolvedType.isArray; com.github.javaparser.StaticJavaParser.getConfiguration; com.github.javaparser.ast.expr.FieldAccessExpr.resolve; com.github.javaparser.resolution.types.ResolvedType.isPrimitive; com.github.javaparser.resolution.types.ResolvedType.asPrimitive,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3308Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3308Test,deepArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3308Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3308Test,deepArray,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParserConfiguration.setLanguageLevel; com.github.javaparser.ast.nodeTypes.NodeWithSimpleName.getNameAsString; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.types.ResolvedPrimitiveType.getBoxTypeQName; com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver.add; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.resolution.types.ResolvedType.isArray; com.github.javaparser.StaticJavaParser.getConfiguration; com.github.javaparser.ast.expr.FieldAccessExpr.resolve; com.github.javaparser.resolution.types.ResolvedType.isPrimitive; com.github.javaparser.resolution.types.ResolvedType.asPrimitive,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3308Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2995Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2995Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2995Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.ast.expr.ObjectCreationExpr.getType; com.github.javaparser.ast.Node.toString; com.github.javaparser.ast.type.ClassOrInterfaceType.resolve; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2995Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2823Test,test,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2823Test.java
javaparser,com.github.javaparser.symbolsolver,Issue4284Test,test,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue4284Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2764Test,resolveUnaryExpr,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2764Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2764Test,resolveUnaryExpr,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParseResult.getResult; com.github.javaparser.ast.expr.NameExpr.resolve; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.ast.expr.UnaryExpr.getExpression; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ParseResult.isSuccessful,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2764Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1370Test,test,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1370Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1511Test,test,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1511Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491SolvingClassInSameFile,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491SolvingClassInSameFile,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation),/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491ResolvingStaticMethodCalls,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491ResolvingStaticMethodCalls,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation),/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491Combined,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1491Test,verifyIssue1491Combined,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation),/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1491Test.java
javaparser,com.github.javaparser.symbolsolver,ResolutionOfOverloadedMethodsWithTypeVariablesInvolvedTest,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/ResolutionOfOverloadedMethodsWithTypeVariablesInvolvedTest.java
javaparser,com.github.javaparser.symbolsolver,ResolutionOfOverloadedMethodsWithTypeVariablesInvolvedTest,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getParam; com.github.javaparser.ast.Node.toString; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.ast.expr.MethodCallExpr.resolve; com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.StaticJavaParser.getParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/ResolutionOfOverloadedMethodsWithTypeVariablesInvolvedTest.java
javaparser,com.github.javaparser.symbolsolver,Issue1479Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1479Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1479Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ast.expr.Expression.asStringLiteralExpr; com.github.javaparser.ast.nodeTypes.NodeWithVariables.getVariable; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.StaticJavaParser.getConfiguration; com.github.javaparser.resolution.declarations.ResolvedDeclaration.asField; com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.ast.expr.FieldAccessExpr.resolve; com.github.javaparser.ast.body.VariableDeclarator.getInitializer; com.github.javaparser.ast.expr.LiteralStringValueExpr.getValue,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1479Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1868Test,test,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1868Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1868Test,test,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.StaticJavaParser.setConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.symbolsolver.resolution.typesolvers.CombinedTypeSolver.add; com.github.javaparser.ast.expr.MethodCallExpr.resolve; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedName,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1868Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2397Test,testProvided1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2397Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2397Test,testProvided2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2397Test.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolverTest,resolveMethodDeclaration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/JavaSymbolSolverTest.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolverTest,resolveMethodDeclaration,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ast.nodeTypes.NodeWithMembers.getMethods; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getParam; com.github.javaparser.ast.CompilationUnit.getClassByName; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.resolution.declarations.ResolvedMethodDeclaration.getReturnType; com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.body.MethodDeclaration.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/JavaSymbolSolverTest.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolverTest,resolveMethodReferenceExpr,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/JavaSymbolSolverTest.java
javaparser,com.github.javaparser.symbolsolver,JavaSymbolSolverTest,resolveMethodReferenceExpr,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ParseResult.getResult; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getNumberOfParams; com.github.javaparser.resolution.declarations.ResolvedMethodDeclaration.getReturnType; com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.expr.MethodReferenceExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/JavaSymbolSolverTest.java
javaparser,com.github.javaparser.symbolsolver,Issue1946Test,issueWithInternalEnumConstantReference,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1946Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1946Test,issueWithInternalEnumConstantReference,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.JavaParser.getParserConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.ParseResult.getResult; com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.resolution.declarations.ResolvedValueDeclaration.getType; com.github.javaparser.ast.expr.MethodCallExpr.resolve; com.github.javaparser.resolution.declarations.ResolvedDeclaration.getName; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ParseResult.isSuccessful; com.github.javaparser.ast.expr.FieldAccessExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1946Test.java
javaparser,com.github.javaparser.symbolsolver,Issue116Test,arrayTypeIsNotPartOfTheTree,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue116Test.java
javaparser,com.github.javaparser.symbolsolver,Issue116Test,arrayTypeIsNotPartOfTheTree,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.github.javaparser.ast.body.MethodDeclaration.getBody; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.convert; com.github.javaparser.ast.stmt.BlockStmt.getStatements; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.get; com.github.javaparser.ast.body.CallableDeclaration.getParameters; com.github.javaparser.resolution.Navigator.demandClass; com.github.javaparser.symbolsolver.javaparsermodel.JavaParserFacade.getType; com.github.javaparser.resolution.Navigator.demandMethod; com.github.javaparser.ast.body.Parameter.getType; com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.NodeList.get; com.github.javaparser.ast.stmt.ExpressionStmt.getExpression,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue116Test.java
javaparser,com.github.javaparser.symbolsolver,Issue300Test,fieldAccessIssue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue300Test.java
