Project,Package,Class,Method,Smell,Description,File
jsoup,org.jsoup.nodes,NodeTest,setBaseUriIsRecursive,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handlesAbsPrefix,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handlesAbsOnImage,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handlesAbsPrefixOnHasAttr,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,literalAbsPrefix,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handleAbsOnFileUris,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handlesAbsOnProtocolessAbsoluteUris,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,absHandlesRelativeQuery,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,handlesAbsOnUnknownProtocols,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,testRemove,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,removeOnOrphanIsNoop,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,ownerDocument,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,root,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,before,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,beforeShuffle,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,after,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,afterShuffle,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,unwrap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,unwrapNoChildren,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,orphanNodeReturnsNullForSiblingElements,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,nodeIsNotASiblingOfItself,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,childNodesCopy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,supportsClone,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,clonedNodesHaveOwnerDocsAndIndependentSettings,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,firstAndLastChild,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,firstLastSibling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,nodeName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,elementIs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeTest,svgElementIs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canIterateNodes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,hasNextIsPure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,iterateSubTree,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canRestart,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canIterateJustOneSibling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canIterateFirstEmptySibling,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canRemoveViaIterator,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canRemoveViaNode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canReplace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canFilterForElements,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,NodeIteratorTest,canFilterForTextNodes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java
jsoup,org.jsoup.nodes,DocumentTypeTest,constructorValidationOkWithBlankName,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java
jsoup,org.jsoup.nodes,DocumentTypeTest,constructorValidationOkWithBlankPublicAndSystemIds,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java
jsoup,org.jsoup.nodes,DocumentTypeTest,outerHtmlGeneration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java
jsoup,org.jsoup.nodes,DocumentTypeTest,testRoundTrip,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java
jsoup,org.jsoup.nodes,DocumentTypeTest,attributes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java
jsoup,org.jsoup.nodes,NodeStreamTest,canFindFirst,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeStreamTest.java
jsoup,org.jsoup.nodes,DocumentTest,setTextPreservesDocumentStructure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testTitles,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testOutputEncoding,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,accessorsWillNormalizeStructure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,accessorsAreCaseInsensitive,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testClone,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testClonesDeclarations,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testLocation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testHtmlAndXmlSyntax,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testOverflowClone,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,DocumentsWithSameContentAreEqual,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,DocumentsWithSameContentAreVerifiable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateUtf8,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateIso8859,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateNoCharset,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateDisabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateDisabledNoChanges,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateEnabledAfterCharsetChange,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateXmlUtf8,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateXmlIso8859,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateXmlNoCharset,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testMetaCharsetUpdateXmlDisabledNoChanges,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,charsetOnEmptyDoc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testShiftJisRoundtrip,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,parseAndHtmlOnDifferentThreads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,testDocumentTypeGet,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,framesetSupportsBodyMethod,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,forms,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,DocumentTest,expectForm,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java
jsoup,org.jsoup.nodes,LeafNodeTest,doesNotGetAttributesTooEasily,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/LeafNodeTest.java
jsoup,org.jsoup.nodes,AttributeTest,html,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,testWithSupplementaryCharacterInAttributeKeyAndValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,booleanAttributesAreEmptyStringValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,settersOnOrphanAttribute,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,settersAfterParentRemoval,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,hasValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,canSetValueToNull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,AttributeTest,booleanAttributesAreNotCaseSensitive,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testBlank,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testTextBean,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testSplitText,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testSplitTextValidation,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testSpaceNormalise,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testClone,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testCloneAfterAttributesHit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testHasTextWhenIterating,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,testHasTextWhenIterating,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,leafNodeAttributes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,TextNodeTest,parentElement,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/TextNodeTest.java
jsoup,org.jsoup.nodes,AttributesTest,html,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java
jsoup,org.jsoup.nodes,AttributesTest,testIteratorRemovable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java
jsoup,org.jsoup.nodes,AttributesTest,testIteratorUpdateable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java
jsoup,org.jsoup.nodes,AttributesTest,testIteratorHasNext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java
jsoup,org.jsoup.nodes,AttributesTest,testIterator,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributesTest.java
